click_depth,revision_count,attention_stability,focus_ratio,confidence,effort,target,attention_reliability,self_report_reliability
3.640453813459608,2.680487825543625,0.6921461905668743,0.4728753934385903,0.5525101274804016,0.4902329175334031,1,0.7129980949305987,0.6410266949560667
4.607233938968087,1.6514112450866805,0.9381458661335407,0.7258228476455669,0.6247976852212158,0.7676696530280147,1,0.9721276753855159,0.7124567523558247
4.6351790514495335,0.0,0.5818926235818422,0.639839576188633,0.5600625325506559,0.35192408363569566,0,0.8698139671564247,0.8277421536588763
2.9008489566965325,0.8006262219906921,0.484829042962472,0.7445164739847722,0.9681674302140384,0.4463531784328691,1,0.7718191127472058,0.6371374499599668
4.126770206104765,2.012886922756935,,,0.7674286430140698,0.587433171419543,1,0.0,0.9156041875146657
4.973792498033932,2.077057813753216,,,0.44986142296031717,0.8588340273682797,1,0.0,0.9229970842430811
5.353447024852322,1.5440119866351387,,,0.619474444355635,0.6509826045726269,1,0.0,0.6241680769333399
6.348475068628193,1.3355736825719917,0.20033648948717797,0.50983519266409,0.3529360712555929,0.39544066229512387,1,0.8457948452910538,0.5801580581616996
4.563479587717621,3.8370392725533,0.4426482231595037,0.5856955193739454,0.636932502811387,0.27694371509723026,1,0.753742629787788,0.6558132673293392
4.295491892328956,4.003911341858774,0.8087161349658448,0.6943955375636668,1.0,0.2466963477101839,1,0.5813136856832506,0.9075149456739823
4.87340167436665,0.650352577505108,0.593727069974499,0.4530926756148547,0.8173240949517473,0.3116692330592143,0,0.9983850693980836,0.7170210758974328
5.952070511560038,2.2640594032725967,0.41430012313989917,0.6468241604769737,0.30009879994341926,0.25039676249879267,0,0.4775866960320757,0.6481421099820441
3.122981514404307,0.7963774516105091,0.6833561717506809,0.6036153491598959,0.4007636727399595,0.3940726496903002,1,0.7927242149272329,0.9608156335923669
4.096077198946597,2.888954455291087,0.7643945023025228,0.6799973358563715,0.627013967098226,0.7653521534314195,1,0.885323348802554,0.6695353132576781
6.585507070779112,3.7164772206616554,,,1.0,0.768332381983255,1,0.0,0.7113056709938268
2.797233890901622,1.7539724069868396,0.45444646842880576,0.7715816167378068,0.38145344302896117,0.4674846673334843,0,0.9278883017225343,0.9211459315034691
2.307106715891998,3.757585458624855,0.28991739777108283,0.6940745741906936,0.9251096760784355,0.47619873538049884,1,0.647873940056513,0.6112344984919499
5.115471801121908,4.044346473642433,,,0.7335708906287979,1.0,1,0.0,0.6003982551137511
3.47534755134819,0.7903678463107237,0.5462081990965639,0.5572768401000359,0.3778738471267585,0.33732879707252883,0,0.9655234662588663,0.6749568991159403
6.264123046407395,1.2934087562037273,0.42400274037514396,0.55108839169485,0.45056816184068543,0.7707755998557213,0,0.4851592677810584,0.5597629919445886
4.408943854840724,2.4190347251186433,0.877598598306726,0.6538407245903817,1.0,0.5547053686120846,1,0.9452588327368081,0.5608209812833558
0.0,0.03742018442981218,0.057861346078708104,0.1685670034151545,0.12028363530210423,0.1240768289485632,0,0.8163040535768344,0.8555009773689095
2.5680285566134713,0.2267069715289034,0.5288874065060131,0.5326010192821435,0.20281833448840908,0.6539550898990995,1,0.9056792749516163,0.7605658753044792
2.5500332212655286,1.527155281993215,0.38496679611487483,0.4690320641005836,0.32354611694991064,0.276483904723388,0,0.9779988870619185,0.9005368812334863
2.3055270246932564,1.6818917750642042,,,0.3783912288700444,0.5941409073061168,0,0.0,0.9565278286351158
1.0566032745179708,0.0,0.22497168668238532,0.6975844470831274,0.14104650220373416,0.23080781083695195,0,0.7380284748580023,0.6080947079723453
4.0236905724167356,0.9878880406104871,0.308919947013544,0.6316106261092945,0.5315257085591184,0.7317759955737204,0,0.6608476963577329,0.9437674166137403
5.225392561899367,1.0635793640422155,0.6652248439028428,0.6253373088196533,0.628612831344469,0.0,1,0.6141267250450888,0.6708790355751757
2.5347420788460258,0.6133097965623502,0.49703771150369247,0.6787084804938412,0.23092559512119576,0.4116310287002105,1,0.5524684001684396,0.5668186022698998
6.2078921597151515,1.3979241876315223,0.46515798393683727,0.8529610843789547,0.7573776934236747,0.8627075701647734,1,0.527126133327018,0.8482251494729092
4.750643752006346,0.0805885818540022,0.46273748026973943,0.537356256119386,0.3854922198720918,0.49374557932045454,0,0.8998916661742242,0.7470625421707066
6.342268035041671,1.531340185424079,0.6406484232889312,0.5006883823834146,0.919792395558581,0.585240714198317,1,0.5565738334609652,0.7572891872516212
4.643261871753806,4.679404776561601,0.717120272494477,0.9169695470039787,0.6441961902320414,0.4516973469169949,0,0.6540665691464154,0.8827194920766688
4.594137040979761,5.306508225351997,0.5926970361263931,0.6552180730673477,0.4672100159939562,0.14325293241312037,0,0.7381295135560042,0.5775411261360729
5.204742459474262,0.5044058070725936,0.644928621759442,0.48232882012243616,0.7151624241844637,0.3489503731287436,1,0.9255207605314049,0.6375089437957953
7.224683046695877,2.4551373492128485,0.8624832776006894,0.8497438034384908,0.7918999205775724,0.48997727179508815,1,0.5334804822870185,0.5714502931510435
4.1896494254910115,2.1935375017077,0.5751381272401244,0.6864173804229784,0.6722695172128499,0.24882643471149912,1,0.479503272541064,0.891432461504372
8.912313683355332,4.096566844195955,0.6055035923028527,0.5438764136151109,0.45968075275740244,0.7278080539010737,1,0.4798745140208004,0.7244248448470894
3.3722206532721737,0.0,0.2949311626471924,0.5488164484336742,0.4186243038753028,0.4252336206120463,0,0.8378158090830122,0.839725274929729
7.770436291839475,2.110467745608414,0.33002467376782746,1.0,0.622323959408493,0.4836285904228709,1,0.7357883682018237,0.9119512202705247
0.6124378014955774,0.7894961585863436,0.23798680911906384,0.5635444059717251,0.34037702712553297,0.2679698953099222,0,0.9044663870944158,0.6931951741238074
6.4628963149250325,2.0816111492065423,0.2438923950880139,0.7939088694396667,0.9112593502745592,0.22662786410441438,0,0.6214707048306145,0.8108614765397357
3.858898512840712,2.317624262414844,0.8125574465734009,0.845389877570744,0.6439416412617236,0.8647905463219074,1,0.5941851793585187,0.9343544737578121
5.899448962098306,4.202564152403031,0.7079665802489459,0.5463839278036291,0.45749621430330717,0.6989287878040245,1,0.8923594587788453,0.6796092008136899
1.7848361249425997,0.024350833450029752,0.6020954225420665,0.4342766926016161,0.49175806278053336,0.49782901862373025,0,0.7745513868958962,0.6378673451566694
2.5799265810717946,1.8103595845325708,,,0.8445721581704311,0.3682961448207579,0,0.0,0.943714471068406
9.995766176361744,1.6175790475393033,0.9055724059190868,0.7084657114782424,0.9632182809047354,0.27540307522430835,1,0.4946538582272901,0.8340897970910435
5.930468992514628,0.0,,,0.43029420506632376,0.6396937079103824,1,0.0,0.9174733997680216
5.627807744788651,2.7866055182655463,0.9851354852336203,0.872813932799036,0.5299229506470018,0.573601246280805,1,0.724336696078208,0.5748624175886505
8.856765207843473,2.211892600534326,0.6279741945054801,1.0,0.769795373478019,0.28645539592738367,1,0.47673208059295286,0.8048092747792468
6.365212853112162,0.7997722287089819,,,0.4277282263217804,0.7703224168467491,0,0.0,0.8726858214512234
3.226428821745379,2.0278020984025904,,,0.12127619594757755,0.7834791651574006,0,0.0,0.8622818387459147
3.4359852511454854,3.8673762907786746,0.9191086566293917,0.9893760639721159,0.684249054269784,1.0,1,0.5912230101535066,0.7815402900693565
5.6173213259945385,0.9642820257564765,0.28528373650224703,0.4737863607071736,0.5295100850665386,0.35488838890717667,0,0.470862476728369,0.6407007160256144
2.520837876258368,1.1511052242538273,,,0.7691301530987882,0.6376280878151204,0,0.0,0.7073577246594775
2.7166109936337306,0.0,0.3700929134335623,0.3377114564208732,0.24635772387273536,0.5791701844964106,0,0.9246640382566764,0.8626649925198522
5.663938923393123,2.1374212891652244,,,0.34521839306005014,0.5488872839880978,1,0.0,0.6204811136739355
5.227670902679747,0.5408183794964296,,,0.6634619636380715,0.44864567538107725,0,0.0,0.6602825995745631
3.562011545052022,2.9072756132715813,,,0.7157774018545707,0.36003998348107896,0,0.0,0.7807305829867985
6.624940864062593,1.1691686600167137,0.653674806072892,0.6846933933934161,0.6122781249954893,0.2736389324856772,1,0.8313832617648487,0.6947055442540292
0.07636817330797063,3.0104337396111447,0.28080759108747755,0.3651609379664581,0.18725159312695613,0.34343200299328136,0,0.704273277291559,0.9260043296057048
7.39309831647933,2.198765281899196,0.2937790217678681,0.7993174153162205,0.5624377470057729,0.6993446008183734,0,0.7788480747863253,0.6722500383106917
5.187670036256884,0.8159140311631472,,,0.7500639699549679,0.45626192622612405,1,0.0,0.8552737009446669
2.1306735039563063,0.5231810224556028,0.5960316953872961,0.5716821642986356,0.574502264885913,0.5683439687561336,0,0.5039010994103453,0.8836775425110561
8.454527093644778,4.412521362550458,0.9902161743954698,1.0,0.5664224402615188,1.0,1,0.9337708945577331,0.7420757373384159
3.4596538349146275,0.0,0.19124547802036523,0.5819672099691707,0.5769917666672737,0.16454308891019356,0,0.5613456744737205,0.9975824332353536
4.030189770499015,5.73661181897909,0.7171810417317309,0.830431838391131,0.8119620399302747,0.8071384199700563,1,0.6985109817684804,0.9080227110684165
6.71878328821913,1.6821373551624184,0.6958915099965666,0.8153705976215515,0.2432645319956127,0.8987662219824792,1,0.6453329114075494,0.7471346966903769
0.9023983213433631,0.6847565543668026,0.253586166760669,0.22765225065694872,0.3022211583596718,0.1981915475598261,0,0.8520770740665466,0.7224337515237519
3.6947303442830393,1.7745533637084876,0.23028509413248321,0.6017904832586229,0.4739803058032474,0.5154631725516754,0,0.7953753436807225,0.8708028522807976
4.176114407565429,0.8422269375870852,0.5889413706813869,0.7360762179627396,0.7713665944345514,0.5597207389825691,1,0.9186170571109794,0.8547666886603815
3.6025987378761397,3.4392521287474316,0.7184106015853498,1.0,0.6057006174380595,0.41514953941005855,1,0.8447723772709143,0.7546846118679276
1.8482137461808534,1.2464397621884316,0.26769397184830734,0.390601505326452,0.4901809286418325,0.44248883498888714,0,0.9475036177859106,0.6300100172180796
3.3855963465999146,1.3161836568215444,0.403819099771235,0.7148924983652705,0.398225241296819,0.5425181738129823,1,0.8828390885482069,0.5861848888823353
1.421176125221987,0.9848453294542503,0.493109174073056,0.6059623033090621,0.7660710136058491,0.5601950600766598,1,0.8822885616632494,0.5585402637776351
3.273099616158982,0.8608091751447886,0.4138907807252234,0.614831683666934,0.3106275954487264,0.43476658110225097,0,0.9691782186839011,0.6901175887726222
5.398702734508105,0.9658724586134813,0.44257769318908613,0.5321515984990716,0.5936394555592736,0.6617740471764272,1,0.8728995411362531,0.7229601198834018
8.17291429632245,2.9222927373928105,,,0.7442315356241073,0.5862558925084398,1,0.0,0.5691022875586882
5.735692821707328,1.9744909482998623,0.37016788680358315,0.44922389512910055,0.1650960398564273,0.41299038490908213,0,0.6455351630736152,0.6073349205156665
2.488039097313533,1.0842895163044997,0.3484899936225319,0.42037187848458635,0.9706678152775284,0.11436686224021156,0,0.5846980770563828,0.7403763087811494
2.9877371258610035,1.0840327249375614,0.6306637284629882,0.7755802355491269,0.6057751092303584,0.6974095481672115,1,0.7638600203398143,0.8440123222321017
3.506039209950438,0.6154156112281537,0.6015172627988329,0.27127036293077206,0.6177215934900077,0.46532253911287347,1,0.5780701646336277,0.6903439021722433
0.0,0.6609664308549748,0.2872653818241727,0.43702944595891,0.28235023561416794,0.2170688598192338,0,0.6744860680792655,0.8526151758943739
7.026411776198886,1.996448871004193,0.6815582140485789,0.6333519196627254,0.7071218726476375,1.0,1,0.9880661057913975,0.7559174373973012
3.3196045621079495,2.1303509729190147,0.7978386144347085,0.8458243029846969,0.7720083345393225,0.5229916442019615,1,0.9735987444416041,0.9102274030646101
5.519223980940877,2.1437712376968037,,,0.5846262497864598,0.6748522156920617,0,0.0,0.6159689244958211
3.9230240145859883,2.777890246081627,,,0.602138081438436,0.28588785101645386,1,0.0,0.8024508961168257
5.217098834853336,2.353753501549521,0.6476087144968545,0.4737127855446781,0.26632613434313096,0.6707678998604885,0,0.7138812899630043,0.5828545762304242
6.201209774288521,1.6493132276408167,0.45822205663945564,0.754710964934429,0.6778873363464016,0.1900941615638519,1,0.5980251370213514,0.6452371044219444
2.3622780768358798,4.066446515080017,0.5071151349218005,0.5110696423723058,0.5660834178697702,0.7005292293020133,0,0.6379691250374141,0.5728055926037126
2.3072200364248205,0.5310419597869307,0.12562584412222227,0.18748444711858342,0.36008039251442664,0.2968226758493638,0,0.7602747789786564,0.9493180904843188
3.631691626949181,0.18725902835009234,0.5906136518170622,0.40559189002061524,0.5123337302083089,0.70906085462309,0,0.951826006322855,0.7467865982029895
1.7514208326355452,1.700734589012924,0.6637679248117361,0.23505099209306207,0.3064460359785539,0.2727396047275449,0,0.5237986924483946,0.6228764062990891
7.182259272916861,2.890668629996126,0.569248312901841,0.8749933093557023,0.8538700468684466,0.9761933652873103,1,0.7421218351449637,0.6623510187722845
4.64493341391059,2.8513634815620037,0.6924237868207738,0.6887934876762485,0.3825848731620832,0.54097585873981,1,0.9452476829377622,0.908216974424743
4.142753208619618,0.4242774323033265,0.7677567229192559,0.6825309107108839,0.7805011067999327,0.2916782573158021,1,0.8566031927018589,0.693811934223137
4.532451505005101,2.3838741129191288,0.6306019822825525,0.7349718584465599,0.4329833620008787,0.5178810023145566,0,0.5870399427912028,0.9208126788209341
3.082161014271927,5.570509247816826,0.7888066299967531,0.6009836901202309,0.7020856968319804,0.8109223690762757,1,0.6122492109194126,0.6868080085963072
11.008894398434533,3.7541290936622698,0.3283001422834524,0.4777068432545035,0.4785125560638156,0.47078644508238304,0,0.5005767407511708,0.7991040172024729
2.205892440060788,3.0519890746335028,0.5844476450269005,0.6477593331703599,0.9172225532054317,0.30446917419983643,0,0.6683925188775561,0.554717190952888
0.0,0.6285570096810794,0.2573318624131976,0.04997821048157444,0.14626715546643268,0.6108167176128578,0,0.582076724177941,0.8499880752740028
1.6929224070741986,1.6061472269283033,0.7571637613077224,0.6969077491116922,0.4908866793052578,0.4571330261414561,1,0.5499698101743675,0.9912565304737007
5.0161032688610385,0.6249197292773694,0.5343604113111787,0.449539805256153,0.5687190987847144,0.06473213334587297,0,0.7280239117714544,0.6250243268505532
1.153719582312568,1.6777753497833188,0.5179579547689533,0.7027018779096916,0.49823788686369563,0.9229412046254533,1,0.5387295066167435,0.9899389827170895
5.129791290899074,3.1310087245214677,0.4436497258877999,0.49906928089647584,0.5421841458184256,0.9564390252890497,1,0.632322270021335,0.9192239935725901
0.0,0.0,0.14884684982104812,0.3197651534485048,0.347931412182242,0.23025457483283235,0,0.9509218881417334,0.9275270331217219
2.9908144038193685,2.3020429618217015,0.9446638487411003,0.7774686788079275,0.3821049072786326,0.49193458440043625,0,0.900458661472258,0.9150336496063539
9.4775680624799,3.5346652258089923,0.8660912852704896,0.6246562198255039,0.9441958345380507,1.0,1,0.5494358328910094,0.8081833471221074
2.983194143393878,2.8247875660347685,,,0.7940358176972511,0.6685519152519867,0,0.0,0.780196930277977
4.696329742908122,4.122680217266756,0.8268021870734109,0.9544920144286577,0.5728588830420366,0.8533164237888325,1,0.8328614911772302,0.5900734037215143
3.296421696688377,0.0,,,0.5601706992091632,0.2829327385734013,0,0.0,0.6594019664300301
3.306087110897447,0.37395116876242274,0.5669421499758222,0.5469027815482264,0.04018800813378309,0.5315519005592887,0,0.9840791442993744,0.8349146291730607
6.737000788200653,2.692819393606564,0.8035853177114503,0.4929463841013606,0.7271334070132267,0.8122216334167507,1,0.5185367641978744,0.7458663798272727
2.7206248114587472,0.023115451896698724,0.41393684440736106,0.5809057094772716,0.38984274108188266,0.8016668099831766,0,0.5621650397710612,0.8433168398526708
6.799994609800589,2.1435387796545946,0.5690844994131153,0.853609539961981,0.9042437945810503,0.9704402937444994,1,0.7038457507444893,0.7727324659169272
3.7219111423562414,1.6577582347621833,1.0,0.9516291559204856,0.9782718429841779,0.6914698983928459,1,0.8784755485810651,0.722517192008857
1.878966323185494,0.5335940801396326,0.5734623103987928,0.07437158329267296,0.3123599722163052,0.5475648633142697,0,0.7915669961652432,0.9578767279345564
1.5811830649305278,2.9905394691212535,,,0.7185267320010252,0.5267724804151402,1,0.0,0.8042395927760879
6.094269317332062,2.6061242636975277,0.8786388840290573,0.8832696603362924,1.0,0.674934806436282,1,0.7121472737570453,0.9393509634949835
5.205537231929069,4.051284243608718,0.425581068851899,0.8120403120396393,0.7742696757457868,0.8326103010108309,0,0.5583921748823046,0.8846712854249394
6.940707419104199,4.332798100531942,0.6999267976589796,1.0,0.7749912728226425,0.5241831662409768,1,0.9699333498563163,0.5885900631177425
4.307031309601475,1.623851770622021,,,0.5564572865834815,0.8296477283212877,0,0.0,0.6436295303195557
2.6296241904615623,1.8305172571039574,0.6977658735018071,0.6310557450912948,0.18767721918297015,0.5713029669128835,1,0.6529213675334612,0.7006365548478771
4.7480289646907075,2.977892019177509,,,0.4718126588859486,0.6687177064545056,0,0.0,0.7682235378486821
0.2462253462174453,0.0,,,0.027223289044906174,0.3283914742150953,0,0.0,0.9388491478415294
2.367276136105614,1.9117523767418068,,,0.5604028368113778,0.8020711173047588,1,0.0,0.6759572081249068
3.1562091128670966,3.0607003870042497,0.7673331272601536,0.49325824196481777,0.46324106141754734,0.6304978882494336,0,0.929593476021279,0.8237317517631049
1.5945288261496886,0.8895818247157485,0.5397308560465723,0.2549565609530927,0.28815464892666964,0.19792158384443215,0,0.5876532169540272,0.8203897649621248
0.0,0.6420532572341702,0.6524914257392542,0.6581768446656009,0.32769709476930414,0.23205861569606634,0,0.9754818809586472,0.8839357060948665
9.052545122066611,4.035564171463109,1.0,0.525398303378239,1.0,0.5871276297297843,1,0.5138186619809628,0.5970725791262195
5.643215032163102,0.9520651946281253,0.8744575373912593,0.5541265110201935,0.22193105386181644,0.5543134263485135,0,0.7956719142080162,0.9189578039340786
7.314476734049229,1.9243814409470226,0.8990515947575657,0.4907351694189419,0.59296341007775,0.49588400402472205,1,0.9798376133741606,0.7827763434097962
3.8828862461513682,3.0112824306224715,0.7594279707777511,0.5721243034683139,0.8100764585491127,0.4053925533211921,0,0.8915482567426216,0.7784905287414733
7.188710994488595,2.1907285571228328,0.34515207372767404,0.9385537028762266,1.0,0.5905836661006608,1,0.5883395688819836,0.6898308262266807
0.8147096991345739,1.3239438616279318,0.5075806962541534,0.20809245902191414,0.31715242042311664,0.3123885831112937,0,0.8339139525991441,0.7370490451821914
3.195215751061725,3.7556479141603374,0.44373975786153086,0.545954208597233,0.543705980378133,0.6677717167755122,0,0.8797481922953794,0.7510636589855406
0.0,0.0,0.10511323998712271,0.7142320819588895,0.5492412331866219,0.5715340076778341,0,0.5700056117600089,0.5939984972678347
0.0772774514184027,0.0,0.39970367726105466,0.47621660039162833,0.3530912068664092,0.4431561676241984,0,0.6908230998020654,0.6491400836343831
7.637756437863601,6.480533659613867,0.8958044167276573,0.8141230858260601,0.44659454375039803,0.8507440297952106,1,0.5787904891729814,0.5540961499826269
